Date,Description,Unit,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31,Day32,Day33,Day34,Day35
May-24,Raw water analysis,Total TSL raw water cons % (MTD),0.28152428573071925,0.274610612655829,0.2663709441995913,0.2599714904465583,0.2547314933357152,0.2505287309176205,0.24506434437044972,0.2388535319069622,0.2332485477806363,0.22834674552205958,0.2239128472611601,0.22014867791595494,0.21624468206237643,0.21293250970933736,0.20912713388782966,0.2053532031207142,0.20198929022199125,0.19831430690740673,0.19530717532804115,0.19278523995403624,0.19047418822465864,0.18838422669095184,0.18603031602168132,0.18404768853377082,0.1822360539359419,0.18129448609661195,0.18079574743473203,0.1806893140450413,0.18012815384279698,0.17940091068451747,0.17823915437128385,0.17752680491030848,0.21358342042312833,0.26187137718514447,0.13945671858022457
May-24,Raw water analysis,Total raw water cons per day (TPC+TSL),10345,9377,10726,10938,10451,9785,10027,10544,10973,10792,11207,10235,10582,10355,11275,11205,11745,11184,11181,11341,10941,10787,10391,10291,9563,10163,7792,7172,8150,8517,9144,7736,10231.58064516129,5484,5663
May-24,Raw water analysis,Total raw water cons per day (TPC+TSL) - MTD,260791,270168,280894,291832,302283,312068,322095,332639,343612,354404,365611,375846,386428,396783,408058,419263,431008,442192,453373,464714,475655,486442,496833,507124,516687,526850,534642,541814,549964,558481,567625,575361,,436470,207075
May-24,Raw water analysis,Gap between billing meter - (total intake at reservoir + forebay),-2743,-2664,-2104,-2787,-1910,-2797,-3145,-3055,-2677,-2827,-2856,-1592,-1511,-1221,-2893,-3099,-2079,-2930,-2072,-2759,-2596,-2760,-2772,-571,-1096,377,-208,-998,127,-1545,-262,-599,-2000.8064516129032,2330,-931
May-24,Raw water analysis,Gap between billing meter - (TPC cons + TSL cons),538,971,1306,227,717,130,928,-879,-176,425,237,-193,-357,464,-694,-1310,58,216,-165,132,775,607,921,2048,1127,-856,-3550,-2092,257,1672,946,1151,142.90322580645162,2853,-1740
May-24,Raw water analysis,TPC make up (DM plant + RW to Forebay +Direct Forbay + TPC Fire water),9246,8605,10095,9892,9318,8604,9275,10026,10278,10012,10269,9358,9761,9430,10427,10444,10783,10550,10327,10298,9931,9749,9603,9382,8739,8807,6646,5933,6986,7389,8163,6767,9300.838709677419,4920,4889
May-24,Raw water analysis,TPC make up MTD,187372,195977,206072,215964,225282,233886,243161,253187,263465,273477,283746,293104,302865,312295,322722,333166,343949,354499,364826,375124,385055,394804,404407,413789,422528,431335,437981,443914,450900,458289,466452,473219,,322171,178197
May-24,Raw water analysis,Gap between TPC cons - Total make up,3561,3116,2246,-48,-189,-11,-852,-966,-809,-430,-31,-296,-5,-296,-156,-22,-319,-18,-236,-61,-249,-228,191,-65,-229,-2111,-1032,-633,-89,-151,82,-192,-10.838709677419354,-783,2109
May-24,Raw water analysis,CT evaporation loss,5540,4816,6306,6276,5935,5335,5749,5907,6350,6025,6580,5725,5788,5558,6803,6694,6947,6700,6582,6530,6684,7017,7087,6751,6349,-423,2829,4959,4276,4614,4877,4324,5715.032258064516,1473,4486
May-24,Raw water analysis,Reservoir level down,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,2.5 ft,1.0 ft,1.0 ft
May-24,Raw water analysis,Specific Raw water consumption,4.5804721030042925,4.326688815060908,4.494173343044428,3.6540460282108387,3.4475075528700914,3.1201888162672478,3.089875275128393,3.318681318681319,3.454578620941263,3.49963476990504,3.7570642201834867,3.3169838945827235,3.8806682577565623,3.722086389568053,4.05327545382794,4.129160063391442,4.055813953488372,4.022918258212376,3.8603672532517215,4.075238853503185,4.081787521079258,4.121645021645022,4.028794734677088,3.5834615384615383,3.2173913043478266,2.4772475027746945,2.1168929110105585,2.0221289584128197,2.625428245146555,2.731320754716981,3.1219235138205224,,3.5924207269914925,3.8618847768027478,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",TG-1 (Steam Totalizer),19639360,19643262,19647290,19651196,19655130,19659088,19663038,19666956,19670878,19674804,,,,,,,,,,,,,,,,,,,,,,,-27276.88888888889,19409156,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",TG-2 (Steam Totalizer),18618352,18622002,18625854,18629606,18633304,18637170,18641068,18644964,18648872,18652792,,,,,,,,,,,,,,,,,,,,,,,-25858.82222222222,18399596,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",TG-3 (Steam Totalizer),11887477,11890141,11892778,11895429,11898052,11900660,11903313,11905901,11908524,11911166,,,,,,,,,,,,,,,,,,,,,,,-16510.38472222222,11727882,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-1 (Steam flow),3425705,3426374,3427047,3427722,3428413,3429078,3429759,3430460,3431067,3431677,,,,,,,,,,,,,,,,,,,,,,,-4757.923611111111,3385243,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-2 (Steam flow),3423506,3424166,3424644,3425325,3426001,3426660,3427338,3428017,3428596,3429200,,,,,,,,,,,,,,,,,,,,,,,-4754.8694444444445,3382990,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-3 (Steam flow),3441021,3441703,3442381,3443077,3443775,3444450,3445139,3445863,3446476,3447112,,,,,,,,,,,,,,,,,,,,,,,-4779.195833333333,3400646,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-4 (Steam flow),3425691,3426351,3427024,3427710,3428385,3429054,3429721,3430401,3430989,3431614,,,,,,,,,,,,,,,,,,,,,,,-4757.904166666666,3386681,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-3 (Steam flow),3336754,3337452,3338143,3338820,3339390,3340013,3340653,3341322,3342013,3342721,,,,,,,,,,,,,,,,,,,,,,,-4634.3805555555555,3296666,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-4 (Steam flow),3281197,3281908,3282606,3283318,3283914,3284556,3285252,3285954,3286684,3287429,,,,,,,,,,,,,,,,,,,,,,,-4557.218055555556,3242241,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-1 (Steam flow),3204013,3204682,3205350,3206015,3206691,3207356,3208031,3208695,3209380,3210073,,,,,,,,,,,,,,,,,,,,,,,-4450.018055555555,3166763,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-2 (Steam flow),3251741,3252413,3253097,3253763,3254456,3255120,3255789,3256493,3257071,3257865,,,,,,,,,,,,,,,,,,,,,,,-4516.3069444444445,3212891,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-3 (Steam flow),3329912,3330578,3331260,3331922,3332603,3333283,3333958,3334629,3335310,3335998,,,,,,,,,,,,,,,,,,,,,,,-4624.877777777778,3294507,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-4 (Steam flow),3298449,3299127,3299822,3300524,3301218,3301928,3302628,3303305,3304040,3304743,,,,,,,,,,,,,,,,,,,,,,,-4581.179166666667,3259688,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-1 (Steam flow),3403253,3403764,3404494,3405183,3405815,3406496,3407203,3407915,3408649,3409392,,,,,,,,,,,,,,,,,,,,,,,-4726.740277777778,3360335,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-2 (Steam flow),3207897,3208604,3209293,3209977,3210523,3211114,3211754,3212430,3213149,3213869,,,,,,,,,,,,,,,,,,,,,,,-4455.412499999999,3167173,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-1 (Steam flow),3136032,3136734,3137445,3138138,3138844,3139546,3140244,3140966,3141685,3142364,,,,,,,,,,,,,,,,,,,,,,,-4355.599999999999,3096184,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-2 (Steam flow),3237643,3238303,3238987,3239637,3240316,3241012,3241702,3242421,3243123,3243804,,,,,,,,,,,,,,,,,,,,,,,-4496.726388888889,3199332,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-3 (Steam flow),3114431,3115126,3115646,3116308,3116993,3117658,3118357,3119064,3119749,3120442,,,,,,,,,,,,,,,,,,,,,,,-4325.5986111111115,3076524,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-4 (Steam flow),3093520,3094185,3094871,3095534,3096205,3096886,3097582,3098277,3098973,3099655,,,,,,,,,,,,,,,,,,,,,,,-4296.555555555556,3054894,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 hotwell make up,1288609,1288827,1289026,1289228,1289455,1289683,1289881,1290035,1290223,1290405,,,,,,,,,,,,,,,,,,,,,,,-1789.7347222222222,1276763,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",Unit-2 hotwell make up,1442739,1442779,1442846,1442931,1442946,1442976,1443004,1443034,1443050,1443156,,,,,,,,,,,,,,,,,,,,,,,-2003.8041666666668,1439033,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",Unit-3 hotwell make up,250513,250520,250526,250537,250545,250547,250550,250553,250557,250563,,,,,,,,,,,,,,,,,,,,,,,-347.9347222222222,249946,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",Boiler fill pump flow,2240462,2241092,2241751,2242338,2242906,2243470,2244044,2244640,2245228,2245787,,,,,,,,,,,,,,,,,,,,,,,-3111.7527777777777,2198103,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 condensate flow,37539,39985,42540,44993.918,47457,49988,52593,55060,57590,60129,,,,,,,,,,,,,,,,,,,,,,,-52.137499999999996,596855,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 DM water flow,26345,26466,26574,26684.746,26810,26936,27043,27124,27226,27324,,,,,,,,,,,,,,,,,,,,,,,-36.59027777777778,20053,
Nov-24,"BTG steam flow & DM make up
(Totalizer)",Excess return to DM tank,380754,381322,381720,381901.93,383000,388035,383995,384473,384973,385491,,,,,,,,,,,,,,,,,,,,,,,-528.8249999999999,342112,
Nov-24,"TG steam flow &
DM make up (TPH)",TG-1 (TPH),3872,3902,4028,3906,3934,3958,3950,3918,3922,3926,,,,,,,,,,,,,,,,,,,,,,,163.81666666666666,3870,
Nov-24,"TG steam flow &
DM make up (TPH)",TG-2 (TPH),3524,3650,3852,3752,3698,3866,3898,3896,3908,3920,,,,,,,,,,,,,,,,,,,,,,,158.18333333333334,3870,
Nov-24,"TG steam flow &
DM make up (TPH)",TG-3 (TPH),2562,2664,2637,2651,2623,2608,2653,2588,2623,2642,,,,,,,,,,,,,,,,,,,,,,,109.37916666666666,2654,
Nov-24,"TG steam flow &
DM make up (TPH)",Unit-1 HW make up (TPH),193,218,199,202,227,228,198,154,188,182,,,,,,,,,,,,,,,,,,,,,,,8.2875,72,
Nov-24,"TG steam flow &
DM make up (TPH)",Unit-2 HW make up (TPH),23,40,67,85,15,30,28,30,16,106,,,,,,,,,,,,,,,,,,,,,,,1.8333333333333333,83,
Nov-24,"TG steam flow &
DM make up (TPH)",Unit-3 HW make up (TPH),10,7,6,11,8,2,3,3,4,6,,,,,,,,,,,,,,,,,,,,,,,0.25,9,
Nov-24,"TG steam flow &
DM make up (TPH)",Boiler fill pump flow (TPH),641,630,659,587,568,564,574,596,588,559,,,,,,,,,,,,,,,,,,,,,,,24.858333333333334,678,
Nov-24,"TG steam flow &
DM make up (TPH)",Unit-1 condensate flow (TPH),2400,2446,2555,2453.917999999998,2463.082000000002,2531,2605,2467,2530,2539,,,,,,,,,,,,,,,,,,,,,,,104.125,2931.439999999944,
Nov-24,"TG steam flow &
DM make up (TPH)",Unit-1 DM water flow (TPH),104,121,108,110.74599999999919,125.25400000000081,126,107,81,102,98,,,,,,,,,,,,,,,,,,,,,,,4.5125,37.004000000000815,
Nov-24,"TG steam flow &
DM make up (TPH)",Excess return to DM tank (TPH),580,568,398,181.92999999999302,1098.070000000007,5035,-4040,478,500,518,,,,,,,,,,,,,,,,,,,,,,,22.15416666666667,570,
Nov-24,"TG steam flow &
DM make up (TPH)",(Hotwell make up+Boiler Fill p/p make up) - (excess return),287,327,533,703.070000000007,-280.070000000007,-4211,4843,305,296,335,,,,,,,,,,,,,,,,,,,,,,,13.075000000000001,272,
Nov-24,Raw water totalizer readings,Raw water intake at reservior (old meter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-24,Raw water totalizer readings,Raw water intake at reservior (new meter),18047678,18052332,18055790,18060224,18063528,18066652,18070772,18072094,18078252,18079904,18082564,,,,,,,,,,,,,,,,,,,,,,,17892570,16012053
Nov-24,Raw water totalizer readings,Raw water inlet flow (HDA billing meter),23349043,23352595,23357584,23333731,23339355,23346498,23353755,23359521,23370614,23376721,23384369,,,,,,,,,,,,,,,,,,,,,,,22975668,20325959
Nov-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - old meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - new meter,12228166,12229961,12231544,12232654,12233798,12234972,12236750,12238277,12239270,12240515,12241549,,,,,,,,,,,,,,,,,,,,,,,12142504,10789170
Nov-24,Raw water totalizer readings,TPC Cons-2 (Direct forebay make up),18144612,18147882,18151392,18155938,18160186,18164282,18167712,18171712,18176230,18180458,18185168,,,,,,,,,,,,,,,,,,,,,,,17927392,16514611
Nov-24,Raw water totalizer readings,TSL Cons - New meter (EM type) Local reading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-24,Raw water totalizer readings,TSL Cons - New meter (EM type) DCS reading,1761778,1764033,1765810,1767802,1769881,1771349,1773566,1776005,1778495,1780749,1782583,,,,,,,,,,,,,,,,,,,,,,,1677720,1407021
Nov-24,Raw water totalizer readings,Forebay make up through RWP,7101088,7102542,7103791,7104550,7105350,7106249,7107614,7108812,7109563,7110582,7111270,,,,,,,,,,,,,,,,,,,,,,,7032448,6460440
Nov-24,Raw water totalizer readings,TPC fire water cons,1582105,1582106,1582107,1582108,1582110,1582112,1582114,1582116,1582119,1582121,1582123,,,,,,,,,,,,,,,,,,,,,,,1581948,1581310
Nov-24,Raw water totalizer readings,TSL fire water cons,1556210,1557231,1557494,1558348,1559315,1559533,1560475,1561295,1562570,1563592,1564706,,,,,,,,,,,,,,,,,,,,,,,1525472,1317347
Nov-24,Raw water totalizer readings,DM plant make up,2233491,2233743,2234029,2234485,2234914,2235178,2235518,2235784,2236057,2236180,2236640,,,,,,,,,,,,,,,,,,,,,,,2218249,2109178
Nov-24,Raw water totalizer readings,CW blow down,4056478,4056550,4056673,4056810,4056940,4057053,4057120,4057268,4057421,4057497,4057644,,,,,,,,,,,,,,,,,,,,,,,4049864,3590006
Nov-24,Raw water totalizer readings,Service Water Cons,88305,88349,88399,88451,88510,88559,88617,88663,88709,88760,88813,,,,,,,,,,,,,,,,,,,,,,,84961,73571
Nov-24,"Raw water consumption
(M3/day)",Raw water intake at reservior (old meter),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0
Nov-24,"Raw water consumption
(M3/day)",Raw water intake at reservior (new meter),2250,4654,3458,4434,3304,3124,4120,1322,6158,1652,2660,,,,,,,,,,,,,,,,,,,,,,,1238,2298
Nov-24,"Raw water consumption
(M3/day)",Raw water inlet flow (HDA billing meter),2133,3552,4989,-23853,5624,7143,7257,5766,11093,6107,7648,,,,,,,,,,,,,,,,,,,,,,,9127,3923
Nov-24,"Raw water consumption
(M3/day)",Raw Water taken with PHE,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,
Nov-24,"Raw water consumption
(M3/day)",TPC Cons-1 (RWP flow) - old meter,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0
Nov-24,"Raw water consumption
(M3/day)",TPC Cons-1 (RWP flow) - new meter,2149,1795,1583,1110,1144,1174,1778,1527,993,1245,1034,,,,,,,,,,,,,,,,,,,,,,,846,4776
Nov-24,"Raw water consumption
(M3/day)",TPC Cons-2 (Direct forebay make up),2368,3270,3510,4546,4248,4096,3430,4000,4518,4228,4710,,,,,,,,,,,,,,,,,,,,,,,7386,2556
Nov-24,"Raw water consumption
(M3/day)",Gap between billing meter - (TPC cons + TSL cons),2485,4372,1979,32833,1928,77,293,-444,-417,-227,-278,,,,,,,,,,,,,,,,,,,,,,,-503,
Nov-24,"Raw water consumption
(M3/day)",TSL Cons - new meter,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0
Nov-24,"Raw water consumption
(M3/day)",TSL Cons - DCS meter,1392,2255,1777,1992,2079,1468,2217,2439,2490,2254,1834,,,,,,,,,,,,,,,,,,,,,,,1384,440
Nov-24,"Raw water consumption
(M3/day)",Forebay make up through RWP,1788,1454,1249,759,800,899,1365,1198,751,1019,688,,,,,,,,,,,,,,,,,,,,,,,658,2318
Nov-24,"Raw water consumption
(M3/day)",TPC fire water cons (EM),1,1,1,1,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,2,0
Nov-24,"Raw water consumption
(M3/day)",TSL fire water cons (EM),620,1021,263,854,967,218,942,820,1275,1022,1114,,,,,,,,,,,,,,,,,,,,,,,2,334
Nov-24,"Raw water consumption
(M3/day)",DM plant make up,184,252,286,456,429,264,340,266,273,123,460,,,,,,,,,,,,,,,,,,,,,,,303,15
Nov-24,"Raw water consumption
(M3/day)",CW blow down,109,72,123,137,130,113,67,148,153,76,147,,,,,,,,,,,,,,,,,,,,,,,90,388
Nov-24,"Raw water consumption
(M3/day)",Service Water Cons,48,44,50,52,59,49,58,46,46,51,53,,,,,,,,,,,,,,,,,,,,,,,78,16
Nov-24,Raw water analysis,Total TPC raw water cons,3897,4044,4830,4802,4425,5052,4266,4707,4236,4451,4630,,,,,,,,,,,,,,,,,,,,,,4485.454545454545,8230,6998
Nov-24,Raw water analysis,Total TPC raw water cons (MTD),3897,7941,12771,17573,21998,27050,31316,36023,40259,44710,49340,,,,,,,,,,,,,,,,,,,,,,,221847,241747
Nov-24,Raw water analysis,Total TPC raw water cons %,0.6832493702770781,0.6030053320407174,0.7120677487649965,0.6693389101893807,0.6426141030153701,0.7572354211663067,0.6191222570532915,0.6263900034391837,0.5954657784463308,0.6210964607911172,0.6652282534635476,,,,,,,,,,,,,,,,,,,,,,,0.8575978629405117,0.8633233268585555
Nov-24,Raw water analysis,Total TPC raw water cons % (MTD),1,0.6379074226239386,0.662132878417631,0.6641800897808291,0.6594451170818414,0.674285464557294,0.6658218950016649,0.660343097433937,0.6519670402840972,0.6486610350038398,0.6502903730176457,,,,,,,,,,,,,,,,,,,,,,,1,0.8605432814197754
Nov-24,Raw water analysis,Total TSL raw water cons,2012,3276,2040,2846,3046,1686,3159,3259,3765,3276,2948,,,,,,,,,,,,,,,,,,,,,,2846.6363636363635,1386,774
Nov-24,Raw water analysis,Total TSL raw water cons (MTD),2012,5288,7328,10174,13220,14906,18065,21324,25089,28365,31313,,,,,,,,,,,,,,,,,,,,,,16098.545454545454,0,28878
Nov-24,Raw water analysis,Total TSL raw water cons %,0.3167506297229219,0.3969946679592826,0.28793225123500354,0.33066108981061926,0.3573858969846298,0.24276457883369332,0.38087774294670845,0.3736099965608162,0.4045342215536693,0.3789035392088827,0.3347717465364524,,,,,,,,,,,,,,,,,,,,,,0.3459260328502436,0.14240213705948834,0.13667667314144447
Nov-24,Raw water analysis,Total TSL raw water cons % (MTD),0.3167506297229219,0.3620925773760614,0.3378671215823689,0.33581991021917085,0.3405548829181586,0.32571453544270607,0.3341781049983351,0.33965690256606296,0.3480329597159028,0.35133896499616024,0.34970962698235425,,,,,,,,,,,,,,,,,,,,,,0.3401560196836548,0,0.13945671858022457
Nov-24,Raw water analysis,Total raw water cons per day (TPC+TSL),6352,8252,7085,8607,8523,6945,8294,8723,9307,8646,8806,,,,,,,,,,,,,,,,,,,,,,8140,9733,5663
Nov-24,Raw water analysis,Total raw water cons per day (TPC+TSL) - MTD,4340,14604,21689,30296,38819,45764,54058,62781,72088,80734,89540,,,,,,,,,,,,,,,,,,,,,,,7134,207075
Nov-24,Raw water analysis,Gap between billing meter - (total intake at reservoir + forebay),-2485,-4372,-1979,-32833,-1928,-77,-293,444,417,227,278,,,,,,,,,,,,,,,,,,,,,,-3872.818181818182,503,-931
Nov-24,Raw water analysis,Gap between billing meter - (TPC cons + TSL cons),-4219,-4700,-2096,-32460,-2899,198,-1037,-2957,1786,-2539,-1158,,,,,,,,,,,,,,,,,,,,,,-4734.636363636364,-606,-1740
Nov-24,Raw water analysis,TPC make up (DM plant + RW to Forebay +Direct Forbay + TPC Fire water),4340,4976,5045,5761,5477,5259,5135,5464,5542,5370,5858,,,,,,,,,,,,,,,,,,,,,,5293.363636363636,8347,4889
